update,split,loss,ppl,lr,tps,gnorm,scale,tokens_seen,utc
15767,train,4.807203108345915,,0.00019649440995601146,11956.17759629674,0.800304114818573,1.0,581234688,2025-09-11T02:59:45.648542+00:00Z
15768,train,4.804774875291093,,0.00019646255574060477,11947.030317208932,0.6762606501579285,1.0,581271552,2025-09-11T02:59:48.743641+00:00Z
15769,train,4.817853398485098,,0.0001964307028126321,11949.514392064526,0.6144405007362366,1.0,581308416,2025-09-11T02:59:51.828060+00:00Z
15770,train,4.8114028936890785,,0.0001963988511727144,11950.718030603137,0.7471193671226501,1.0,581345280,2025-09-11T02:59:54.911486+00:00Z
15771,train,4.813519462907436,,0.00019636700082147255,11951.77006010742,0.6306641101837158,1.0,581382144,2025-09-11T02:59:57.994797+00:00Z
15772,train,4.8006672128714225,,0.00019633515175952764,11949.70027794529,0.6852571964263916,1.0,581419008,2025-09-11T03:00:01.081867+00:00Z
15773,train,4.799316400111655,,0.0001963033039875004,11950.503492286145,0.6901050806045532,1.0,581455872,2025-09-11T03:00:04.165762+00:00Z
15774,train,4.812605846364146,,0.000196271457506012,11952.497753326828,0.674882173538208,1.0,581492736,2025-09-11T03:00:07.247913+00:00Z
15775,train,4.8162020043482,,0.00019623961231568306,11953.21769067647,0.6663355827331543,1.0,581529600,2025-09-11T03:00:10.331194+00:00Z
15776,train,4.796060102815891,,0.00019620776841713447,11947.724996987727,0.6331779956817627,1.0,581566464,2025-09-11T03:00:13.422319+00:00Z
15777,train,4.813503257306335,,0.0001961759258109871,11952.919130670047,0.6085364818572998,1.0,581603328,2025-09-11T03:00:16.501068+00:00Z
15778,train,4.8282429741667965,,0.00019614408449786174,11947.874013960878,0.6188712120056152,1.0,581640192,2025-09-11T03:00:19.591690+00:00Z
15779,train,4.831335344926767,,0.00019611224447837897,11948.967811928103,0.6551006436347961,1.0,581677056,2025-09-11T03:00:22.675681+00:00Z
15780,train,4.843981402232873,,0.0001960804057531598,11942.143773300191,0.5521076321601868,1.0,581713920,2025-09-11T03:00:25.769636+00:00Z
15781,train,4.841250083250965,,0.0001960485683228247,11948.192326621342,0.6197085380554199,1.0,581750784,2025-09-11T03:00:28.848721+00:00Z
15782,train,4.841321755710093,,0.00019601673218799456,11765.78668881783,0.6246333122253418,1.0,581787648,2025-09-11T03:00:32.199270+00:00Z
15783,train,4.820275666650696,,0.00019598489734929,11808.231874094414,0.551277220249176,1.0,581824512,2025-09-11T03:00:35.287016+00:00Z
15784,train,4.819454248848466,,0.00019595306380733156,11837.442075642426,0.7724454402923584,1.0,581861376,2025-09-11T03:00:38.372767+00:00Z
15785,train,4.821268894764401,,0.00019592123156273985,11864.374049510334,0.5658025145530701,1.0,581898240,2025-09-11T03:00:41.451926+00:00Z
15786,train,4.840934936844663,,0.00019588940061613557,11888.37293502906,0.6097957491874695,1.0,581935104,2025-09-11T03:00:44.527932+00:00Z
15787,train,4.831624506095072,,0.00019585757096813922,11900.226421227868,0.5863379240036011,1.0,581971968,2025-09-11T03:00:47.613395+00:00Z
15788,train,4.834531126778442,,0.0001958257426193713,11908.563498500593,0.5608774423599243,1.0,582008832,2025-09-11T03:00:50.702294+00:00Z
15789,train,4.852841322148846,,0.0001957939155704523,11918.286089366251,0.6128478050231934,1.0,582045696,2025-09-11T03:00:53.785296+00:00Z
15790,train,4.8620980720445575,,0.00019576208982200288,11928.084830352862,0.6647877097129822,1.0,582082560,2025-09-11T03:00:56.872766+00:00Z
15791,train,4.867501360838865,,0.00019573026537464337,11932.11596120797,0.5788567066192627,1.0,582119424,2025-09-11T03:00:59.959091+00:00Z
15792,train,4.876539882420232,,0.00019569844222899407,11939.269331738253,0.6834991574287415,1.0,582156288,2025-09-11T03:01:03.039335+00:00Z
15793,train,4.888101884483156,,0.00019566662038567569,11941.862858388587,0.6207135915756226,1.0,582193152,2025-09-11T03:01:06.133778+00:00Z
15794,train,4.89518819042342,,0.00019563479984530837,11940.985329609906,0.5886935591697693,1.0,582230016,2025-09-11T03:01:09.221868+00:00Z
15795,train,4.899987105622564,,0.0001956029806085126,11944.532994674535,0.6829620599746704,1.0,582266880,2025-09-11T03:01:12.304471+00:00Z
15796,train,4.904757258976705,,0.00019557116267590862,11953.398300266887,0.5796940922737122,1.0,582303744,2025-09-11T03:01:15.389365+00:00Z
15797,train,4.8834081509875125,,0.00019553934604811673,11955.930279093047,0.5715608596801758,1.0,582340608,2025-09-11T03:01:18.470079+00:00Z
15798,train,4.863785179182905,,0.00019550753072575738,11960.402607968323,0.698459804058075,1.0,582377472,2025-09-11T03:01:21.549650+00:00Z
15799,train,4.866065673582272,,0.00019547571670945068,11962.889691586715,0.5734531879425049,1.0,582414336,2025-09-11T03:01:24.628619+00:00Z
15800,train,4.8662771337203825,,0.0001954439039998168,11964.157727197588,0.6135540008544922,1.0,582451200,2025-09-11T03:01:27.708517+00:00Z
15801,train,4.860953738061128,,0.00019541209259747613,11956.60029029905,0.6308247447013855,1.0,582488064,2025-09-11T03:01:30.799482+00:00Z
15802,train,4.8626110045023605,,0.00019538028250304875,11960.365833826681,0.613131046295166,1.0,582524928,2025-09-11T03:01:33.877785+00:00Z
15803,train,4.877679630032883,,0.00019534847371715478,11960.133594289626,0.6230432987213135,1.0,582561792,2025-09-11T03:01:36.970285+00:00Z
15804,train,4.867629924933647,,0.00019531666624041444,11954.882700737273,0.6274402737617493,1.0,582598656,2025-09-11T03:01:40.059305+00:00Z
15805,train,4.8588266308789265,,0.00019528486007344768,11954.474408895403,0.8042955994606018,1.0,582635520,2025-09-11T03:01:43.143426+00:00Z
15806,train,4.86193469783826,,0.00019525305521687474,11954.502650605456,0.568515956401825,1.0,582672384,2025-09-11T03:01:46.233626+00:00Z
15807,train,4.851773067901998,,0.00019522125167131563,11950.670334789515,0.6167914271354675,1.0,582709248,2025-09-11T03:01:49.322268+00:00Z
15808,train,4.857870106032911,,0.0001951894494373903,11956.304527565115,0.5777540802955627,1.0,582746112,2025-09-11T03:01:52.399695+00:00Z
15809,train,4.831576100705346,,0.00019515764851571886,11962.685018664804,0.594863772392273,1.0,582782976,2025-09-11T03:01:55.484735+00:00Z
15810,train,4.8346167013510595,,0.00019512584890692125,11956.391386230789,0.6072025895118713,1.0,582819840,2025-09-11T03:01:58.574445+00:00Z
15811,train,4.8197615687964435,,0.00019509405061161737,11954.83211789746,0.6192342638969421,1.0,582856704,2025-09-11T03:02:01.659662+00:00Z
15812,train,4.825056023441381,,0.00019506225363042718,11957.762259084302,0.5778684616088867,1.0,582893568,2025-09-11T03:02:04.739494+00:00Z
15813,train,4.826194644310439,,0.0001950304579639705,11954.734400221101,0.7474157214164734,1.0,582930432,2025-09-11T03:02:07.826253+00:00Z
15814,train,4.815297407214372,,0.00019499866361286737,11953.512807958054,0.5716249942779541,1.0,582967296,2025-09-11T03:02:10.911461+00:00Z
15815,train,4.813656737480636,,0.00019496687057773753,11953.458332403217,0.6953773498535156,1.0,583004160,2025-09-11T03:02:14.008354+00:00Z
15816,train,4.828442844814725,,0.00019493507885920075,11954.309040077756,0.5709826946258545,1.0,583041024,2025-09-11T03:02:17.091218+00:00Z
15817,train,4.831585049390793,,0.00019490328845787698,11954.896762897903,0.7218926548957825,1.0,583077888,2025-09-11T03:02:20.174202+00:00Z
15818,train,4.833513712668419,,0.00019487149937438584,11953.703272406288,0.5959887504577637,1.0,583114752,2025-09-11T03:02:23.259332+00:00Z
15819,train,4.842854883477688,,0.00019483971160934722,11952.66666849033,0.6373573541641235,1.0,583151616,2025-09-11T03:02:26.344568+00:00Z
15820,train,4.863838707988501,,0.00019480792516338066,11952.351431966608,0.5939204692840576,1.0,583188480,2025-09-11T03:02:29.429140+00:00Z
15821,train,4.8539355000123745,,0.00019477614003710598,11959.875429643167,0.6461119651794434,1.0,583225344,2025-09-11T03:02:32.507486+00:00Z
15822,train,4.839794391417387,,0.0001947443562311429,11958.373976428806,0.6512351036071777,1.0,583262208,2025-09-11T03:02:35.591729+00:00Z
15823,train,4.824988359830274,,0.0001947125737461109,11957.596055047092,0.6010959148406982,1.0,583299072,2025-09-11T03:02:38.675425+00:00Z
15824,train,4.805007822473193,,0.00019468079258262963,11955.524785039403,0.5995296239852905,1.0,583335936,2025-09-11T03:02:41.771024+00:00Z
15825,train,4.825134456598173,,0.0001946490127413188,11955.067729252576,0.6285783648490906,1.0,583372800,2025-09-11T03:02:44.857045+00:00Z
15826,train,4.8219458583981485,,0.00019461723422279782,11952.312774927337,0.6342877149581909,1.0,583409664,2025-09-11T03:02:47.944148+00:00Z
15827,train,4.828095733284118,,0.00019458545702768633,11955.0927896774,0.6777909398078918,1.0,583446528,2025-09-11T03:02:51.024823+00:00Z
15828,train,4.803186278783526,,0.00019455368115660392,11952.87189749402,0.6193528771400452,1.0,583483392,2025-09-11T03:02:54.111229+00:00Z
15829,train,4.821246184030097,,0.00019452190661016988,11948.590791010729,0.798542320728302,1.0,583520256,2025-09-11T03:02:57.200874+00:00Z
15830,train,4.814985183285703,,0.00019449013338900388,11955.718647393925,0.5504849553108215,1.0,583557120,2025-09-11T03:03:00.278552+00:00Z
15831,train,4.808145911163416,,0.00019445836149372515,11950.476767072592,0.6086957454681396,1.0,583593984,2025-09-11T03:03:03.370707+00:00Z
15832,train,4.8139556562897505,,0.00019442659092495313,11959.175563702069,0.6753610372543335,1.0,583630848,2025-09-11T03:03:06.444251+00:00Z
15833,train,4.835945944428171,,0.00019439482168330738,11954.82848939646,0.6200695037841797,1.0,583667712,2025-09-11T03:03:09.532350+00:00Z
15834,train,4.849261832630389,,0.00019436305376940703,11952.192397043576,0.5932572484016418,1.0,583704576,2025-09-11T03:03:12.619361+00:00Z
15835,train,4.852799200173395,,0.00019433128718387163,11952.120377671825,0.5659588575363159,1.0,583741440,2025-09-11T03:03:15.703742+00:00Z
15836,train,4.846207508286397,,0.0001942995219273204,11953.661185932051,0.6148578524589539,1.0,583778304,2025-09-11T03:03:18.786062+00:00Z
15837,train,4.838065071857476,,0.00019426775800037251,11948.32136600335,0.6221265196800232,1.0,583815168,2025-09-11T03:03:21.876874+00:00Z
15838,train,4.817527714928839,,0.00019423599540364738,11948.04355352292,0.621354877948761,1.0,583852032,2025-09-11T03:03:24.962519+00:00Z
15839,train,4.811930337751674,,0.00019420423413776418,11949.129318504756,0.6196627020835876,1.0,583888896,2025-09-11T03:03:28.046477+00:00Z
15840,train,4.812268870357961,,0.000194172474203342,11951.889054661939,0.6961305141448975,1.0,583925760,2025-09-11T03:03:31.130001+00:00Z
15841,train,4.8262303924122065,,0.00019414071560100018,11954.940526867875,0.5881238579750061,1.0,583962624,2025-09-11T03:03:34.210434+00:00Z
15842,train,4.830293505390759,,0.0001941089583313577,11961.067654686924,0.74886155128479,1.0,583999488,2025-09-11T03:03:37.286131+00:00Z
15843,train,4.831937529742964,,0.0001940772023950339,11955.332106516666,0.6444806456565857,1.0,584036352,2025-09-11T03:03:40.375538+00:00Z
15844,train,4.849105016678793,,0.00019404544779264777,11957.36101641316,0.7626683115959167,1.0,584073216,2025-09-11T03:03:43.457486+00:00Z
15845,train,4.848050662538609,,0.00019401369452481834,11960.105650834079,0.7001561522483826,1.0,584110080,2025-09-11T03:03:46.536907+00:00Z
15846,train,4.846053912038684,,0.00019398194259216472,11951.877727822428,0.7194843888282776,1.0,584146944,2025-09-11T03:03:49.629792+00:00Z
15847,train,4.836393523629081,,0.00019395019199530588,11951.618117459368,0.6193808317184448,1.0,584183808,2025-09-11T03:03:52.714496+00:00Z
15848,train,4.833973826541517,,0.0001939184427348608,11957.849062591362,0.8126125335693359,1.0,584220672,2025-09-11T03:03:55.790913+00:00Z
15849,train,4.830189354634893,,0.0001938866948114486,11960.006445858846,0.5860500335693359,1.0,584257536,2025-09-11T03:03:58.881000+00:00Z
15850,train,4.827470547631334,,0.00019385494822568794,11962.677530054374,0.7228927612304688,1.0,584294400,2025-09-11T03:04:01.961576+00:00Z
15851,train,4.825338548429266,,0.00019382320297819806,11959.399995652804,0.5532691478729248,1.0,584331264,2025-09-11T03:04:05.047388+00:00Z
15852,train,4.824029558307638,,0.00019379145906959767,11959.37775888839,0.8248603343963623,1.0,584368128,2025-09-11T03:04:08.129845+00:00Z
15853,train,4.817828869885245,,0.0001937597165005056,11962.844571654789,0.6147176027297974,1.0,584404992,2025-09-11T03:04:11.207818+00:00Z
15854,train,4.806330611764824,,0.00019372797527154076,11962.968814079542,0.8965062499046326,1.0,584441856,2025-09-11T03:04:14.289200+00:00Z
15855,train,4.816916945987435,,0.00019369623538332197,11960.118621819951,0.6708458662033081,1.0,584478720,2025-09-11T03:04:17.374385+00:00Z
15856,train,4.806221523952626,,0.000193664496836468,11959.905670029717,0.6963479518890381,1.0,584515584,2025-09-11T03:04:20.456902+00:00Z
15857,train,4.79328678167356,,0.00019363275963159765,11957.702826155453,0.6263507604598999,1.0,584552448,2025-09-11T03:04:23.542042+00:00Z
15858,train,4.777590508310434,,0.00019360102376932947,11953.511508846494,0.6480384469032288,1.0,584589312,2025-09-11T03:04:26.630321+00:00Z
15859,train,4.780348284585866,,0.0001935692892502824,11952.824836216656,0.560160219669342,1.0,584626176,2025-09-11T03:04:29.715155+00:00Z
15860,train,4.767919865438574,,0.00019353755607507504,11960.31830865391,0.7072551846504211,1.0,584663040,2025-09-11T03:04:32.789642+00:00Z
15861,train,4.773400211801439,,0.00019350582424432593,11964.182911646241,0.5696004629135132,1.0,584699904,2025-09-11T03:04:35.876905+00:00Z
15862,train,4.764569226923862,,0.0001934740937586539,11964.652430204389,0.6047071814537048,1.0,584736768,2025-09-11T03:04:38.957497+00:00Z
15863,train,4.769213346263717,,0.00019344236461867745,11971.187277018147,0.5867528915405273,1.0,584773632,2025-09-11T03:04:42.030182+00:00Z
15864,train,4.761060554642334,,0.00019341063682501506,11973.530578468297,0.5371505618095398,1.0,584810496,2025-09-11T03:04:45.116619+00:00Z
15865,train,4.74866682785051,,0.00019337891037828547,11969.620595382727,0.5593163371086121,1.0,584847360,2025-09-11T03:04:48.200446+00:00Z
15866,train,4.749605308448943,,0.000193347185279107,11963.885349102415,0.5543583035469055,1.0,584884224,2025-09-11T03:04:51.287639+00:00Z
15867,train,4.763008758850996,,0.00019331546152809837,11964.846222058899,0.557970404624939,1.0,584921088,2025-09-11T03:04:54.367675+00:00Z
15868,train,4.778297435129974,,0.00019328373912587795,11961.952456904415,0.5469039082527161,1.0,584957952,2025-09-11T03:04:57.452431+00:00Z
15869,train,4.801033190684283,,0.00019325201807306403,11963.22838703697,0.5674248933792114,1.0,584994816,2025-09-11T03:05:00.532560+00:00Z
15870,train,4.809624914941279,,0.00019322029837027523,11964.589173217548,0.5608260631561279,1.0,585031680,2025-09-11T03:05:03.622593+00:00Z
15871,train,4.825382236794013,,0.00019318858001812991,11969.471317173255,0.5862093567848206,1.0,585068544,2025-09-11T03:05:06.707428+00:00Z
15872,train,4.831155882020633,,0.00019315686301724642,11970.809396778392,0.5958300828933716,1.0,585105408,2025-09-11T03:05:09.785543+00:00Z
15873,train,4.838531314498044,,0.00019312514736824312,11967.703006755435,0.6235361099243164,1.0,585142272,2025-09-11T03:05:12.869035+00:00Z
15874,train,4.856962835042944,,0.00019309343307173814,11973.607258465165,0.67769855260849,1.0,585179136,2025-09-11T03:05:15.941746+00:00Z
15875,train,4.833263655229751,,0.00019306172012835003,11963.771032810828,0.6166711449623108,1.0,585216000,2025-09-11T03:05:19.033215+00:00Z
15876,train,4.837072372190067,,0.00019303000853869694,11961.496187428307,0.590325117111206,1.0,585252864,2025-09-11T03:05:22.117450+00:00Z
15877,train,4.844491004722037,,0.000192998298303397,11959.499480510369,0.6068933606147766,1.0,585289728,2025-09-11T03:05:25.201913+00:00Z
15878,train,4.863762020865129,,0.00019296658942306863,11963.035651457158,0.6363640427589417,1.0,585326592,2025-09-11T03:05:28.290088+00:00Z
15879,train,4.870139324485403,,0.00019293488189832983,11960.033038853948,0.6043601036071777,1.0,585363456,2025-09-11T03:05:31.375452+00:00Z
15880,train,4.869041625099607,,0.00019290317572979887,11962.692684996378,0.6397861242294312,1.0,585400320,2025-09-11T03:05:34.454295+00:00Z
15881,train,4.870124611351396,,0.00019287147091809386,11959.492977521224,0.6961028575897217,1.0,585437184,2025-09-11T03:05:37.540002+00:00Z
15882,train,4.854184728646432,,0.00019283976746383276,11963.08574626063,0.9192187190055847,1.0,585474048,2025-09-11T03:05:40.617784+00:00Z
15883,train,4.866949989006658,,0.00019280806536763385,11962.185580517176,0.5792372226715088,1.0,585510912,2025-09-11T03:05:43.700423+00:00Z
15884,train,4.86520945454157,,0.00019277636463011508,11959.843340185675,0.9211677312850952,1.0,585547776,2025-09-11T03:05:46.785154+00:00Z
15885,train,4.866329217772334,,0.00019274466525189438,11965.558268484221,0.6219318509101868,1.0,585584640,2025-09-11T03:05:49.861131+00:00Z
15886,train,4.8651610357946,,0.00019271296723358995,11960.599707594289,1.1893548965454102,1.0,585621504,2025-09-11T03:05:52.949876+00:00Z
15887,train,4.860959477131293,,0.00019268127057581958,11959.572786379696,0.6482877135276794,1.0,585658368,2025-09-11T03:05:56.033319+00:00Z
15888,train,4.830029422257596,,0.0001926495752792013,11955.596295693173,0.753955066204071,1.0,585695232,2025-09-11T03:05:59.120837+00:00Z
15889,train,4.832548636985647,,0.00019261788134435306,11959.829049334803,0.7587366104125977,1.0,585732096,2025-09-11T03:06:02.198798+00:00Z
15890,train,4.831265472286487,,0.00019258618877189266,11961.56894156068,0.6802589297294617,1.0,585768960,2025-09-11T03:06:05.278876+00:00Z
15891,train,4.8251247312845695,,0.00019255449756243803,11967.759243720397,0.7603064775466919,1.0,585805824,2025-09-11T03:06:08.363285+00:00Z
15892,train,4.813554546793274,,0.000192522807716607,11967.158838848434,0.6263731122016907,1.0,585842688,2025-09-11T03:06:11.454744+00:00Z
15893,train,4.817089421951746,,0.00019249111923501724,11965.186033874897,0.6972224712371826,1.0,585879552,2025-09-11T03:06:14.537716+00:00Z
15894,train,4.810945287409998,,0.00019245943211828676,11964.56857503363,0.7641984224319458,1.0,585916416,2025-09-11T03:06:17.619449+00:00Z
15895,train,4.816886742469887,,0.00019242774636703315,11961.487447687225,0.5786272287368774,1.0,585953280,2025-09-11T03:06:20.704519+00:00Z
15896,train,4.802465098700422,,0.00019239606198187426,11965.91150976521,0.7347218990325928,1.0,585990144,2025-09-11T03:06:23.782133+00:00Z
15897,train,4.820442054511456,,0.00019236437896342774,11966.748459608101,0.66407710313797,1.0,586027008,2025-09-11T03:06:26.865704+00:00Z
15898,train,4.830266279436364,,0.00019233269731231122,11965.472262793615,0.6277406215667725,1.0,586063872,2025-09-11T03:06:29.947883+00:00Z
15899,train,4.829327728561056,,0.00019230101702914242,11964.294034920176,0.6505466103553772,1.0,586100736,2025-09-11T03:06:33.030266+00:00Z
15900,train,4.821622699092173,,0.00019226933811453898,11962.933213947581,0.556099534034729,1.0,586137600,2025-09-11T03:06:36.113187+00:00Z
15901,train,4.814848962059924,,0.0001922376605691183,11966.07492578434,0.5892477035522461,1.0,586174464,2025-09-11T03:06:39.190664+00:00Z
15902,train,4.816842451063969,,0.0001922059843934982,11958.939442741386,0.661551833152771,1.0,586211328,2025-09-11T03:06:42.280586+00:00Z
15903,train,4.834929699630896,,0.00019217430958829606,11962.220275173766,0.6387680172920227,1.0,586248192,2025-09-11T03:06:45.358912+00:00Z
15904,train,4.822335095642233,,0.00019214263615412955,11962.340531912538,0.6692442893981934,1.0,586285056,2025-09-11T03:06:48.450864+00:00Z
15905,train,4.809641711209617,,0.00019211096409161606,11960.927175348055,0.6557797789573669,1.0,586321920,2025-09-11T03:06:51.534357+00:00Z
15906,train,4.790836637283327,,0.00019207929340137305,11964.068148294777,0.5473436713218689,1.0,586358784,2025-09-11T03:06:54.619306+00:00Z
15907,train,4.792597143410112,,0.00019204762408401798,11968.61078072241,0.6638724207878113,1.0,586395648,2025-09-11T03:06:57.695728+00:00Z
15908,train,4.794159181617319,,0.00019201595614016826,11966.561953357941,0.5689589977264404,1.0,586432512,2025-09-11T03:07:00.778423+00:00Z
15909,train,4.799811280699926,,0.00019198428957044116,11966.218412856993,0.6188132166862488,1.0,586469376,2025-09-11T03:07:03.869470+00:00Z
15910,train,4.7928195866337635,,0.00019195262437545423,11963.195413952351,0.6094071865081787,1.0,586506240,2025-09-11T03:07:06.954039+00:00Z
15911,train,4.80033015659969,,0.00019192096055582462,11964.040818881944,0.5684481263160706,1.0,586543104,2025-09-11T03:07:10.034402+00:00Z
15912,train,4.778813208206185,,0.00019188929811216982,11960.611731019837,0.6649110913276672,1.0,586579968,2025-09-11T03:07:13.120057+00:00Z
15913,train,4.771864645240028,,0.00019185763704510702,11963.838799986439,0.5947659611701965,1.0,586616832,2025-09-11T03:07:16.208040+00:00Z
15914,train,4.783498393795478,,0.00019182597735525338,11968.124583522313,0.6533862352371216,1.0,586653696,2025-09-11T03:07:19.283816+00:00Z
15915,train,4.811496133179892,,0.00019179431904322626,11961.229070214311,0.6007862091064453,1.0,586690560,2025-09-11T03:07:22.372897+00:00Z
15916,train,4.815315676842418,,0.00019176266210964275,11962.543144867434,0.5921825766563416,1.0,586727424,2025-09-11T03:07:25.453163+00:00Z
15917,train,4.818011867804188,,0.00019173100655512002,11961.764078179509,0.5915800929069519,1.0,586764288,2025-09-11T03:07:28.535786+00:00Z
15918,train,4.811410153927975,,0.00019169935238027536,11960.841189934807,0.5588629841804504,1.0,586801152,2025-09-11T03:07:31.618794+00:00Z
15919,train,4.7823993608557345,,0.00019166769958572563,11958.924858714634,0.5677894949913025,1.0,586838016,2025-09-11T03:07:34.703323+00:00Z
15920,train,4.802556554544255,,0.0001916360481720882,11960.809087729041,0.5618183016777039,1.0,586874880,2025-09-11T03:07:37.793475+00:00Z
15921,train,4.806356138052003,,0.00019160439813997995,11960.246426574313,0.6021432876586914,1.0,586911744,2025-09-11T03:07:40.876266+00:00Z
15922,train,4.804384397919288,,0.0001915727494900179,11957.909686665802,0.656135618686676,1.0,586948608,2025-09-11T03:07:43.961490+00:00Z
15923,train,4.819059915055613,,0.00019154110222281923,11962.636436536966,0.629069983959198,1.0,586985472,2025-09-11T03:07:47.040983+00:00Z
15924,train,4.785018014946383,,0.00019150945633900068,11961.619341816282,0.5479010939598083,1.0,587022336,2025-09-11T03:07:50.123888+00:00Z
15925,train,4.785245515142799,,0.00019147781183917942,11958.817822750629,0.6129578351974487,1.0,587059200,2025-09-11T03:07:53.209358+00:00Z
15926,train,4.781886944682825,,0.0001914461687239723,11958.313131436062,0.5414140820503235,1.0,587096064,2025-09-11T03:07:56.292588+00:00Z
15927,train,4.789619043032612,,0.00019141452699399607,11956.572670655542,0.5847443342208862,1.0,587132928,2025-09-11T03:07:59.377542+00:00Z
15928,train,4.798738897943752,,0.00019138288664986787,11959.645154084566,0.5498288869857788,1.0,587169792,2025-09-11T03:08:02.462004+00:00Z
15929,train,4.803445304427377,,0.00019135124769220437,11967.64904905527,0.6355886459350586,1.0,587206656,2025-09-11T03:08:05.535101+00:00Z
15930,train,4.811506758624761,,0.00019131961012162232,11971.037894162966,0.5478963851928711,1.0,587243520,2025-09-11T03:08:08.611050+00:00Z
15931,train,4.818730041826768,,0.00019128797393873874,11977.937402400517,0.612834632396698,1.0,587280384,2025-09-11T03:08:11.692100+00:00Z
15932,train,4.822108094792071,,0.00019125633914417024,11981.873903391392,0.6304945349693298,1.0,587317248,2025-09-11T03:08:14.771234+00:00Z
15933,train,4.831714586824629,,0.0001912247057385336,11988.3879986065,0.8440228700637817,1.0,587354112,2025-09-11T03:08:17.839541+00:00Z
15934,train,4.835529145369338,,0.00019119307372244553,11987.042854899799,0.6706274151802063,1.0,587390976,2025-09-11T03:08:20.916242+00:00Z
15935,train,4.824989357682533,,0.00019116144309652258,11997.177207527882,0.6914976239204407,1.0,587427840,2025-09-11T03:08:23.978617+00:00Z
15936,train,4.804086517476261,,0.00019112981386138167,12001.423127291742,0.6810314655303955,1.0,587464704,2025-09-11T03:08:27.059074+00:00Z
15937,train,4.797592906221646,,0.00019109818601763926,11841.054784013422,0.6968342065811157,1.0,587501568,2025-09-11T03:08:30.351642+00:00Z
15938,train,4.817258335409967,,0.00019106655956591185,11877.039659113223,0.7664698958396912,1.0,587538432,2025-09-11T03:08:33.423296+00:00Z
15939,train,4.82911714070297,,0.00019103493450681628,11906.298680729933,0.6461990475654602,1.0,587575296,2025-09-11T03:08:36.489333+00:00Z
15940,train,4.818142105519087,,0.00019100331084096888,11922.457655368496,0.7298405170440674,1.0,587612160,2025-09-11T03:08:39.565659+00:00Z
15941,train,4.815468069356064,,0.00019097168856898632,11946.230147177685,0.5840014815330505,1.0,587649024,2025-09-11T03:08:42.638164+00:00Z
15942,train,4.801534339584154,,0.00019094006769148497,11961.36893694229,0.6833698153495789,1.0,587685888,2025-09-11T03:08:45.704562+00:00Z
15943,train,4.821484903809942,,0.00019090844820908128,11961.01081920366,0.5969814658164978,1.0,587722752,2025-09-11T03:08:48.786945+00:00Z
15944,train,4.8163062694527365,,0.0001908768301223918,11965.395727194671,0.6852462291717529,1.0,587759616,2025-09-11T03:08:51.863320+00:00Z
15945,train,4.819955202596574,,0.00019084521343203299,11967.099667011638,0.5729279518127441,1.0,587796480,2025-09-11T03:08:54.942012+00:00Z
15946,train,4.814425539365878,,0.00019081359813862095,11965.014422424114,0.5793675780296326,1.0,587833344,2025-09-11T03:08:58.025144+00:00Z
15947,train,4.793300609044556,,0.00019078198424277236,11965.108721083661,0.5320001840591431,1.0,587870208,2025-09-11T03:09:01.106005+00:00Z
15948,train,4.788551432119897,,0.00019075037174510332,11963.781577879206,0.5909610986709595,1.0,587907072,2025-09-11T03:09:04.188673+00:00Z
15949,train,4.808602370822809,,0.0001907187606462303,11961.28030990052,0.6218940615653992,1.0,587943936,2025-09-11T03:09:07.273197+00:00Z
15950,train,4.825597868565663,,0.00019068715094676945,11956.301065768279,0.5791217684745789,1.0,587980800,2025-09-11T03:09:10.361569+00:00Z
15951,train,4.823942339006613,,0.00019065554264733703,11952.173560588119,0.583516538143158,1.0,588017664,2025-09-11T03:09:13.450129+00:00Z
15952,train,4.827799393758372,,0.0001906239357485494,11948.261033224559,0.5933780074119568,1.0,588054528,2025-09-11T03:09:16.539477+00:00Z
15953,train,4.841895598791714,,0.0001905923302510226,11938.59607312493,0.6705797910690308,1.0,588091392,2025-09-11T03:09:19.637309+00:00Z
15954,train,4.844835166891821,,0.00019056072615537275,11938.323976938806,0.5680615901947021,1.0,588128256,2025-09-11T03:09:22.725461+00:00Z
15955,train,4.8363767964485955,,0.00019052912346221622,11938.808216901078,0.610846996307373,1.0,588165120,2025-09-11T03:09:25.820026+00:00Z
15956,train,4.844746318713755,,0.00019049752217216882,11941.817568340122,0.6002811789512634,1.0,588201984,2025-09-11T03:09:28.903885+00:00Z
15957,train,4.835301632215915,,0.00019046592228584694,11934.091919527606,0.5432504415512085,1.0,588238848,2025-09-11T03:09:32.000870+00:00Z
15958,train,4.8383223544332425,,0.0001904343238038665,11936.043337708172,0.6139657497406006,1.0,588275712,2025-09-11T03:09:35.087312+00:00Z
15959,train,4.821049880752538,,0.00019040272672684341,11941.605770062706,0.5543425679206848,1.0,588312576,2025-09-11T03:09:38.170597+00:00Z
15960,train,4.821558593305565,,0.00019037113105539388,11943.255174857266,0.7362595796585083,1.0,588349440,2025-09-11T03:09:41.255488+00:00Z
15961,train,4.811714039974764,,0.00019033953679013378,11950.112019558575,0.7964817881584167,1.0,588386304,2025-09-11T03:09:44.334281+00:00Z
15962,train,4.799840939104577,,0.0001903079439316789,11948.991914345508,0.5966859459877014,1.0,588423168,2025-09-11T03:09:47.420552+00:00Z
