update,split,loss,ppl,lr,tps,gnorm,scale,tokens_seen,utc
17987,train,2.554427913605104,,8.145109608563046e-05,8422.05053703466,0.0,1.0,589398016,2025-09-23T05:57:41.514271+00:00Z
17988,train,2.582456119458911,,8.144108516232535e-05,8425.060161440866,0.0,1.0,589430784,2025-09-23T05:57:45.408085+00:00Z
17989,train,2.6069637917885515,,8.143107446342552e-05,8427.034666630034,0.0,1.0,589463552,2025-09-23T05:57:49.292882+00:00Z
17990,train,2.612995933003068,,8.142106398904023e-05,8425.526644103262,0.0,1.0,589496320,2025-09-23T05:57:53.184802+00:00Z
17991,train,2.6272799019576665,,8.141105373927874e-05,8425.24800135566,0.0,1.0,589529088,2025-09-23T05:57:57.074579+00:00Z
17992,train,2.6159260446931323,,8.140104371425039e-05,8425.275345491033,0.0,1.0,589561856,2025-09-23T05:58:00.963778+00:00Z
17993,train,2.6009621240292846,,8.139103391406434e-05,8426.583665341564,0.0,1.0,589594624,2025-09-23T05:58:04.850010+00:00Z
17994,train,2.5768331752057247,,8.138102433882991e-05,8426.849784525835,0.0,1.0,589627392,2025-09-23T05:58:08.738042+00:00Z
17995,train,2.547611826583925,,8.137101498865634e-05,8428.343479077423,0.0,1.0,589660160,2025-09-23T05:58:12.633188+00:00Z
17996,train,2.547099957399234,,8.136100586365289e-05,8427.903798751597,0.0,1.0,589692928,2025-09-23T05:58:16.522037+00:00Z
17997,train,2.54540699529588,,8.13509969639288e-05,8425.86706668932,0.0,1.0,589725696,2025-09-23T05:58:20.414777+00:00Z
17998,train,2.5446145949477534,,8.134098828959331e-05,8425.47159779271,0.0,1.0,589758464,2025-09-23T05:58:24.304666+00:00Z
17999,train,2.5501904756767675,,8.133097984075572e-05,8423.898827810943,0.0,1.0,589791232,2025-09-23T05:58:28.197459+00:00Z
18000,train,2.5634978626021554,,8.132097161752519e-05,8423.186030054145,0.9841841459274292,1.0,589824000,2025-09-23T05:58:32.088991+00:00Z
18000,val,3.1782092880377175,24.003731274574672,,,,,589824000,2025-09-23T05:59:41.744823+00:00Z
18001,train,2.573501579211546,,8.131096362001106e-05,8402.969887413507,0.0,1.0,589856768,2025-09-23T05:59:48.395412+00:00Z
18002,train,2.5816738327560365,,8.130095584832247e-05,8406.388815223778,0.0,1.0,589889536,2025-09-23T05:59:52.287068+00:00Z
18003,train,2.573660035748858,,8.129094830256874e-05,8409.031935376766,0.0,1.0,589922304,2025-09-23T05:59:56.178937+00:00Z
18004,train,2.5749689845617816,,8.128094098285906e-05,8411.66000618061,0.0,1.0,589955072,2025-09-23T06:00:00.075040+00:00Z
18005,train,2.571030990038175,,8.127093388930268e-05,8416.851641192707,0.0,1.0,589987840,2025-09-23T06:00:03.958601+00:00Z
18006,train,2.565537204522364,,8.126092702200884e-05,8418.108093661684,0.0,1.0,590020608,2025-09-23T06:00:07.857928+00:00Z
18007,train,2.545687352280443,,8.125092038108672e-05,8419.775417270053,0.0,1.0,590053376,2025-09-23T06:00:11.746638+00:00Z
18008,train,2.53270539164003,,8.12409139666456e-05,8418.706351913204,0.0,1.0,590086144,2025-09-23T06:00:15.640900+00:00Z
18009,train,2.5079097794245744,,8.123090777879465e-05,8418.967876280929,0.0,1.0,590118912,2025-09-23T06:00:19.532580+00:00Z
18010,train,2.5192443829850313,,8.122090181764312e-05,8420.863726106936,0.0,1.0,590151680,2025-09-23T06:00:23.422378+00:00Z
18011,train,2.510865393466588,,8.121089608330023e-05,8425.464336744222,0.0,1.0,590184448,2025-09-23T06:00:27.317648+00:00Z
18012,train,2.5065479858399953,,8.120089057587518e-05,8424.541516379471,0.0,1.0,590217216,2025-09-23T06:00:31.208941+00:00Z
18013,train,2.47884500029816,,8.119088529547723e-05,8425.564673677947,0.0,1.0,590249984,2025-09-23T06:00:35.096169+00:00Z
18014,train,2.486171132354144,,8.118088024221551e-05,8425.505957691132,0.0,1.0,590282752,2025-09-23T06:00:38.992890+00:00Z
18015,train,2.4916431182875076,,8.117087541619927e-05,8428.159565736023,0.0,1.0,590315520,2025-09-23T06:00:42.885939+00:00Z
18016,train,2.473471658610151,,8.116087081753775e-05,8426.229662652027,0.0,1.0,590348288,2025-09-23T06:00:46.779327+00:00Z
18017,train,2.474925117656152,,8.115086644634008e-05,8428.207601132965,0.0,1.0,590381056,2025-09-23T06:00:50.663577+00:00Z
18018,train,2.4651499259155045,,8.114086230271555e-05,8423.967285410003,0.0,1.0,590413824,2025-09-23T06:00:54.561279+00:00Z
18019,train,2.4828776986313805,,8.113085838677325e-05,8425.287300702963,0.0,1.0,590446592,2025-09-23T06:00:58.448087+00:00Z
18020,train,2.4781725127321135,,8.112085469862247e-05,8422.442405992786,0.0,1.0,590479360,2025-09-23T06:01:02.343909+00:00Z
18021,train,2.5033960836072255,,8.111085123837233e-05,8420.12623814943,0.0,1.0,590512128,2025-09-23T06:01:06.239824+00:00Z
18022,train,2.478792950237348,,8.110084800613204e-05,8423.394458892219,0.0,1.0,590544896,2025-09-23T06:01:10.125073+00:00Z
18023,train,2.4597375375549984,,8.109084500201084e-05,8423.300225056464,0.0,1.0,590577664,2025-09-23T06:01:14.015409+00:00Z
18024,train,2.488205075191348,,8.108084222611783e-05,8422.991136210228,0.0,1.0,590610432,2025-09-23T06:01:17.906285+00:00Z
18025,train,2.4573644503297416,,8.107083967856228e-05,8421.44987350824,0.0,1.0,590643200,2025-09-23T06:01:21.800152+00:00Z
18026,train,2.441950038463653,,8.10608373594533e-05,8419.136641262528,0.0,1.0,590675968,2025-09-23T06:01:25.696520+00:00Z
18027,train,2.4309966075934,,8.105083526890011e-05,8421.431163010406,0.0,1.0,590708736,2025-09-23T06:01:29.585312+00:00Z
18028,train,2.4043383278116903,,8.104083340701186e-05,8421.037342439009,0.0,1.0,590741504,2025-09-23T06:01:33.477247+00:00Z
18029,train,2.410179182380318,,8.103083177389773e-05,8422.689574765256,0.0,1.0,590774272,2025-09-23T06:01:37.364640+00:00Z
18030,train,2.4331136326401346,,8.102083036966691e-05,8426.731226308118,0.0,1.0,590807040,2025-09-23T06:01:41.254693+00:00Z
18031,train,2.4245264155038218,,8.101082919442853e-05,8426.62887452905,0.0,1.0,590839808,2025-09-23T06:01:45.153524+00:00Z
18032,train,2.4338362952203765,,8.10008282482918e-05,8425.516796548858,0.0,1.0,590872576,2025-09-23T06:01:49.046719+00:00Z
18033,train,2.4516239336250316,,8.099082753136582e-05,8425.332554277864,0.0,1.0,590905344,2025-09-23T06:01:52.936283+00:00Z
18034,train,2.459854473571607,,8.098082704375981e-05,8426.091314128162,0.0,1.0,590938112,2025-09-23T06:01:56.825758+00:00Z
18035,train,2.4404022364920035,,8.097082678558291e-05,8422.653033575425,0.0,1.0,590970880,2025-09-23T06:02:00.722582+00:00Z
18036,train,2.469619927028327,,8.096082675694426e-05,8421.06727793928,0.0,1.0,591003648,2025-09-23T06:02:04.616708+00:00Z
18037,train,2.461267482238569,,8.095082695795305e-05,8424.167383887552,0.0,1.0,591036416,2025-09-23T06:02:08.500752+00:00Z
18038,train,2.4935991236545663,,8.094082738871838e-05,8419.719981586899,0.0,1.0,591069184,2025-09-23T06:02:12.400808+00:00Z
18039,train,2.51888243874711,,8.093082804934942e-05,8423.635352404632,0.0,1.0,591101952,2025-09-23T06:02:16.283596+00:00Z
18040,train,2.5063258053732116,,8.092082893995532e-05,8423.792181052282,0.0,1.0,591134720,2025-09-23T06:02:20.182790+00:00Z
18041,train,2.4902574755435167,,8.091083006064521e-05,8424.62383245663,0.0,1.0,591167488,2025-09-23T06:02:24.070806+00:00Z
18042,train,2.48489968666598,,8.090083141152826e-05,8421.036814621746,0.0,1.0,591200256,2025-09-23T06:02:27.968654+00:00Z
18043,train,2.4887659894451333,,8.089083299271358e-05,8420.787782135078,0.0,1.0,591233024,2025-09-23T06:02:31.860437+00:00Z
18044,train,2.5139023912273197,,8.088083480431033e-05,8421.478185495986,0.0,1.0,591265792,2025-09-23T06:02:35.750165+00:00Z
18045,train,2.5399438845207407,,8.08708368464276e-05,8422.065724592483,0.0,1.0,591298560,2025-09-23T06:02:39.639811+00:00Z
18046,train,2.5409120387217503,,8.086083911917453e-05,8422.198213993777,0.0,1.0,591331328,2025-09-23T06:02:43.530237+00:00Z
18047,train,2.5222125559789927,,8.085084162266028e-05,8420.929931590914,0.0,1.0,591364096,2025-09-23T06:02:47.423840+00:00Z
18048,train,2.525008521355062,,8.084084435699396e-05,8418.08179677108,0.0,1.0,591396864,2025-09-23T06:02:51.321688+00:00Z
18049,train,2.510189788231435,,8.083084732228468e-05,8420.965194538925,0.0,1.0,591429632,2025-09-23T06:02:55.207606+00:00Z
18050,train,2.5067712664805493,,8.082085051864157e-05,8420.470349843727,0.0,1.0,591462400,2025-09-23T06:02:59.099990+00:00Z
18051,train,2.5110114455404258,,8.081085394617379e-05,8422.23391277497,0.0,1.0,591495168,2025-09-23T06:03:02.987389+00:00Z
18052,train,2.5296001172228793,,8.080085760499033e-05,8419.968399752655,0.0,1.0,591527936,2025-09-23T06:03:06.883282+00:00Z
18053,train,2.5378673421887283,,8.079086149520042e-05,8421.690195772922,0.0,1.0,591560704,2025-09-23T06:03:10.771008+00:00Z
18054,train,2.5376469699336046,,8.078086561691317e-05,8420.831329370167,0.0,1.0,591593472,2025-09-23T06:03:14.663899+00:00Z
18055,train,2.5223314336949247,,8.077086997023759e-05,8420.719134394565,0.0,1.0,591626240,2025-09-23T06:03:18.555460+00:00Z
18056,train,2.524820510031014,,8.076087455528291e-05,8420.406241614623,0.0,1.0,591659008,2025-09-23T06:03:22.447538+00:00Z
18057,train,2.528635537756588,,8.075087937215811e-05,8422.367104084302,0.0,1.0,591691776,2025-09-23T06:03:26.334511+00:00Z
18058,train,2.5525545473096725,,8.074088442097235e-05,8423.240696726163,0.0,1.0,591724544,2025-09-23T06:03:30.223087+00:00Z
18059,train,2.5617528881309592,,8.073088970183478e-05,8421.744850720946,0.0,1.0,591757312,2025-09-23T06:03:34.116733+00:00Z
18060,train,2.559183713109329,,8.072089521485438e-05,8421.25012624897,0.0,1.0,591790080,2025-09-23T06:03:38.008757+00:00Z
18061,train,2.553498702923388,,8.071090096014036e-05,8422.39165213714,0.0,1.0,591822848,2025-09-23T06:03:41.897230+00:00Z
18062,train,2.5451358312486985,,8.07009069378017e-05,8421.390741694777,0.0,1.0,591855616,2025-09-23T06:03:45.790124+00:00Z
18063,train,2.532784514497463,,8.069091314794757e-05,8419.379723498118,0.0,1.0,591888384,2025-09-23T06:03:49.685819+00:00Z
18064,train,2.5304869468844626,,8.0680919590687e-05,8422.867057435133,0.0,1.0,591921152,2025-09-23T06:03:53.579773+00:00Z
18065,train,2.540963247940245,,8.067092626612906e-05,8424.523895448652,0.0,1.0,591953920,2025-09-23T06:03:57.466312+00:00Z
18066,train,2.528912412099811,,8.066093317438294e-05,8424.516131663233,0.0,1.0,591986688,2025-09-23T06:04:01.355927+00:00Z
18067,train,2.5237221303338764,,8.06509403155576e-05,8425.94836118388,0.0,1.0,592019456,2025-09-23T06:04:05.242224+00:00Z
18068,train,2.5429558082897925,,8.064094768976218e-05,8425.363891798697,0.0,1.0,592052224,2025-09-23T06:04:09.142521+00:00Z
18069,train,2.545734461350393,,8.063095529710571e-05,8424.04427819682,0.0,1.0,592084992,2025-09-23T06:04:13.034778+00:00Z
18070,train,2.5331652085809275,,8.062096313769729e-05,8425.17556916569,0.0,1.0,592117760,2025-09-23T06:04:16.921986+00:00Z
18071,train,2.5401354182507125,,8.061097121164595e-05,8423.6613862542,0.0,1.0,592150528,2025-09-23T06:04:20.814780+00:00Z
18072,train,2.557807426042455,,8.060097951906079e-05,8423.38751451358,0.0,1.0,592183296,2025-09-23T06:04:24.705408+00:00Z
18073,train,2.551009010124592,,8.059098806005084e-05,8426.316221125628,0.0,1.0,592216064,2025-09-23T06:04:28.590781+00:00Z
18074,train,2.5443812541798247,,8.05809968347252e-05,8422.054705395374,0.0,1.0,592248832,2025-09-23T06:04:32.489409+00:00Z
18075,train,2.529097428855493,,8.057100584319291e-05,8424.08174951065,0.0,1.0,592281600,2025-09-23T06:04:36.375470+00:00Z
18076,train,2.5063409724270054,,8.0561015085563e-05,8421.18306801037,0.0,1.0,592314368,2025-09-23T06:04:40.271974+00:00Z
18077,train,2.46866713480068,,8.055102456194453e-05,8424.444087448926,0.0,1.0,592347136,2025-09-23T06:04:44.155595+00:00Z
18078,train,2.459102986895258,,8.054103427244659e-05,8423.761949720256,0.0,1.0,592379904,2025-09-23T06:04:48.046803+00:00Z
18079,train,2.467994545677198,,8.053104421717817e-05,8419.178295184716,0.0,1.0,592412672,2025-09-23T06:04:51.947364+00:00Z
18080,train,2.466103654902184,,8.052105439624837e-05,8418.858205410714,0.0,1.0,592445440,2025-09-23T06:04:55.840170+00:00Z
18081,train,2.4693967269071972,,8.051106480976616e-05,8421.015853408458,0.0,1.0,592478208,2025-09-23T06:04:59.727403+00:00Z
18082,train,2.4730847447701425,,8.050107545784065e-05,8419.866658754698,0.0,1.0,592510976,2025-09-23T06:05:03.621277+00:00Z
18083,train,2.489372736476791,,8.049108634058083e-05,8423.573828282084,0.0,1.0,592543744,2025-09-23T06:05:07.514497+00:00Z
18084,train,2.493043361243247,,8.048109745809574e-05,8425.946241248548,0.0,1.0,592576512,2025-09-23T06:05:11.399062+00:00Z
18085,train,2.462445236566638,,8.047110881049445e-05,8422.169819594725,0.0,1.0,592609280,2025-09-23T06:05:15.296737+00:00Z
18086,train,2.472997092297353,,8.046112039788593e-05,8424.28517847088,0.0,1.0,592642048,2025-09-23T06:05:19.182541+00:00Z
18087,train,2.472691444835673,,8.045113222037926e-05,8423.471483599089,0.0,1.0,592674816,2025-09-23T06:05:23.074127+00:00Z
18088,train,2.4683347239627933,,8.044114427808339e-05,8420.609647753332,0.0,1.0,592707584,2025-09-23T06:05:26.970829+00:00Z
18089,train,2.4699970106364337,,8.043115657110741e-05,8420.670973440963,0.0,1.0,592740352,2025-09-23T06:05:30.862092+00:00Z
18090,train,2.4891023176980953,,8.042116909956033e-05,8422.490781838394,0.0,1.0,592773120,2025-09-23T06:05:34.749268+00:00Z
18091,train,2.4839603174990064,,8.041118186355114e-05,8424.452235498502,0.0,1.0,592805888,2025-09-23T06:05:38.645561+00:00Z
18092,train,2.4760493727861923,,8.04011948631889e-05,8422.118582584631,0.0,1.0,592838656,2025-09-23T06:05:42.540585+00:00Z
18093,train,2.5180168741052524,,8.039120809858251e-05,8424.422297503688,0.0,1.0,592871424,2025-09-23T06:05:46.425979+00:00Z
18094,train,2.515728256980047,,8.038122156984113e-05,8422.355343013545,0.0,1.0,592904192,2025-09-23T06:05:50.320400+00:00Z
18095,train,2.4907569753046026,,8.037123527707364e-05,8422.123357449394,0.0,1.0,592936960,2025-09-23T06:05:54.211534+00:00Z
18096,train,2.502657763682174,,8.036124922038906e-05,8421.164249088792,0.0,1.0,592969728,2025-09-23T06:05:58.104456+00:00Z
18097,train,2.500530033578605,,8.035126339989652e-05,8424.384797620438,0.0,1.0,593002496,2025-09-23T06:06:01.988178+00:00Z
18098,train,2.477552194240806,,8.03412778157048e-05,8425.212872939712,0.0,1.0,593035264,2025-09-23T06:06:05.884201+00:00Z
18099,train,2.4848253984836797,,8.033129246792313e-05,8426.475649571641,0.0,1.0,593068032,2025-09-23T06:06:09.770567+00:00Z
18100,train,2.4836154663194474,,8.032130735666031e-05,8424.591955783922,0.8304775953292847,1.0,593100800,2025-09-23T06:06:13.673642+00:00Z
18101,train,2.4613982975747515,,8.031132248202539e-05,8425.579381242758,0.0,1.0,593133568,2025-09-23T06:06:17.560929+00:00Z
18102,train,2.479352480792969,,8.030133784412743e-05,8426.529402309754,0.0,1.0,593166336,2025-09-23T06:06:21.447847+00:00Z
18103,train,2.463567379078838,,8.029135344307532e-05,8423.06627302771,0.0,1.0,593199104,2025-09-23T06:06:25.344525+00:00Z
18104,train,2.46946998801372,,8.02813692789781e-05,8421.464847254252,0.0,1.0,593231872,2025-09-23T06:06:29.238497+00:00Z
18105,train,2.48316769629605,,8.027138535194471e-05,8422.037084152538,0.0,1.0,593264640,2025-09-23T06:06:33.128185+00:00Z
18106,train,2.4885163634707395,,8.026140166208416e-05,8421.037495105551,0.0,1.0,593297408,2025-09-23T06:06:37.021240+00:00Z
18107,train,2.4863604750952004,,8.02514182095054e-05,8424.885371600401,0.0,1.0,593330176,2025-09-23T06:06:40.903577+00:00Z
18108,train,2.481220827703554,,8.024143499431741e-05,8423.364684348891,0.0,1.0,593362944,2025-09-23T06:06:44.796520+00:00Z
18109,train,2.4953772168203106,,8.023145201662918e-05,8421.69852703324,0.0,1.0,593395712,2025-09-23T06:06:48.690503+00:00Z
18110,train,2.508093153611771,,8.022146927654962e-05,8421.37585370654,0.0,1.0,593428480,2025-09-23T06:06:52.582151+00:00Z
18111,train,2.4951205642604397,,8.021148677418777e-05,8420.569751582307,0.0,1.0,593461248,2025-09-23T06:06:56.475064+00:00Z
18112,train,2.479245225332698,,8.020150450965252e-05,8420.806757430903,0.0,1.0,593494016,2025-09-23T06:07:00.367954+00:00Z
18113,train,2.4771596220813876,,8.019152248305287e-05,8424.010756190797,0.0,1.0,593526784,2025-09-23T06:07:04.251878+00:00Z
18114,train,2.481547778339626,,8.018154069449777e-05,8421.307934163915,0.0,1.0,593559552,2025-09-23T06:07:08.147962+00:00Z
18115,train,2.4792114277107493,,8.017155914409615e-05,8425.668029145525,0.0,1.0,593592320,2025-09-23T06:07:12.039154+00:00Z
18116,train,2.473592984326748,,8.016157783195701e-05,8427.143663413652,0.0,1.0,593625088,2025-09-23T06:07:15.924820+00:00Z
18117,train,2.490216911716522,,8.015159675818926e-05,8424.040026887904,0.0,1.0,593657856,2025-09-23T06:07:19.820381+00:00Z
18118,train,2.473272905543382,,8.014161592290186e-05,8424.630082993484,0.0,1.0,593690624,2025-09-23T06:07:23.710841+00:00Z
18119,train,2.468206780369522,,8.013163532620374e-05,8427.980174262253,0.0,1.0,593723392,2025-09-23T06:07:27.592671+00:00Z
18120,train,2.4653586183924454,,8.012165496820385e-05,8422.563863676813,0.0,1.0,593756160,2025-09-23T06:07:31.493206+00:00Z
18121,train,2.4955239088778773,,8.011167484901112e-05,8426.054117088195,0.0,1.0,593788928,2025-09-23T06:07:35.377617+00:00Z
18122,train,2.5354112170438543,,8.01016949687345e-05,8427.005481551358,0.0,1.0,593821696,2025-09-23T06:07:39.264313+00:00Z
18123,train,2.5433873250157153,,8.009171532748292e-05,8425.855336033967,0.0,1.0,593854464,2025-09-23T06:07:43.155419+00:00Z
18124,train,2.536333727604495,,8.008173592536529e-05,8421.518345942995,0.0,1.0,593887232,2025-09-23T06:07:47.054436+00:00Z
18125,train,2.5605805168447016,,8.007175676249059e-05,8422.90834021997,0.0,1.0,593920000,2025-09-23T06:07:50.942212+00:00Z
18126,train,2.5752164021042394,,8.006177783896765e-05,8421.000369364148,0.0,1.0,593952768,2025-09-23T06:07:54.836966+00:00Z
18127,train,2.57959385468728,,8.005179915490548e-05,8421.441943559963,0.0,1.0,593985536,2025-09-23T06:07:58.727170+00:00Z
18128,train,2.583499027080834,,8.0041820710413e-05,8422.518548432156,0.0,1.0,594018304,2025-09-23T06:08:02.617386+00:00Z
18129,train,2.551695680130273,,8.003184250559902e-05,8424.500006109853,0.0,1.0,594051072,2025-09-23T06:08:06.503338+00:00Z
18130,train,2.5487815727371723,,8.002186454057261e-05,8423.17867891381,0.0,1.0,594083840,2025-09-23T06:08:10.395999+00:00Z
18131,train,2.556372738442905,,8.001188681544254e-05,8424.326754822263,0.0,1.0,594116608,2025-09-23T06:08:14.285597+00:00Z
18132,train,2.540620000566918,,8.00019093303178e-05,8423.911345041332,0.0,1.0,594149376,2025-09-23T06:08:18.177662+00:00Z
18133,train,2.537966796522628,,7.999193208530732e-05,8425.170359480428,0.0,1.0,594182144,2025-09-23T06:08:22.066188+00:00Z
18134,train,2.5300943229484174,,7.998195508051988e-05,8424.919808255858,0.0,1.0,594214912,2025-09-23T06:08:25.956065+00:00Z
18135,train,2.514420091261352,,7.997197831606455e-05,8425.70911293669,0.0,1.0,594247680,2025-09-23T06:08:29.845399+00:00Z
18136,train,2.5024451337604683,,7.99620017920501e-05,8424.617440627222,0.0,1.0,594280448,2025-09-23T06:08:33.736969+00:00Z
18137,train,2.5107493271543646,,7.995202550858546e-05,8424.379997724493,0.0,1.0,594313216,2025-09-23T06:08:37.627071+00:00Z
18138,train,2.5330909672481474,,7.994204946577954e-05,8426.354088754584,0.0,1.0,594345984,2025-09-23T06:08:41.512182+00:00Z
18139,train,2.5374351635369052,,7.99320736637412e-05,8424.166411241416,0.0,1.0,594378752,2025-09-23T06:08:45.405988+00:00Z
18140,train,2.546031334530627,,7.99220981025794e-05,8423.678718211278,0.0,1.0,594411520,2025-09-23T06:08:49.296876+00:00Z
18141,train,2.5279233084899024,,7.991212278240293e-05,8422.490508071647,0.0,1.0,594444288,2025-09-23T06:08:53.189609+00:00Z
18142,train,2.5199022942884417,,7.990214770332075e-05,8423.065632077883,0.0,1.0,594477056,2025-09-23T06:08:57.078817+00:00Z
18143,train,2.519856571027963,,7.989217286544169e-05,8421.165757852428,0.0,1.0,594509824,2025-09-23T06:09:00.973479+00:00Z
18144,train,2.4886855979585607,,7.988219826887464e-05,8423.03139215644,0.0,1.0,594542592,2025-09-23T06:09:04.860321+00:00Z
18145,train,2.475443664177414,,7.987222391372851e-05,8420.201906227874,0.0,1.0,594575360,2025-09-23T06:09:08.757152+00:00Z
18146,train,2.4878647175289594,,7.986224980011212e-05,8424.250903412101,0.0,1.0,594608128,2025-09-23T06:09:12.639411+00:00Z
18147,train,2.500460295098192,,7.985227592813437e-05,8422.13983088708,0.0,1.0,594640896,2025-09-23T06:09:16.534014+00:00Z
18148,train,2.5258895008717475,,7.984230229790412e-05,8420.909198222618,0.0,1.0,594673664,2025-09-23T06:09:20.427556+00:00Z
18149,train,2.5230311526913494,,7.983232890953024e-05,8421.663517069712,0.0,1.0,594706432,2025-09-23T06:09:24.318138+00:00Z
18150,train,2.5072917602115017,,7.982235576312157e-05,8425.380902256353,0.0,1.0,594739200,2025-09-23T06:09:28.200487+00:00Z
18151,train,2.5055959965276546,,7.981238285878699e-05,8422.231652414972,0.0,1.0,594771968,2025-09-23T06:09:32.096970+00:00Z
18152,train,2.50401108671616,,7.980241019663539e-05,8421.486300682502,0.0,1.0,594804736,2025-09-23T06:09:35.989348+00:00Z
18153,train,2.493102616453682,,7.979243777677553e-05,8423.185648556042,0.0,1.0,594837504,2025-09-23T06:09:39.876426+00:00Z
18154,train,2.4810523418049644,,7.978246559931637e-05,8422.990718340612,0.0,1.0,594870272,2025-09-23T06:09:43.767090+00:00Z
18155,train,2.5005706722254124,,7.977249366436668e-05,8422.629284180251,0.0,1.0,594903040,2025-09-23T06:09:47.658230+00:00Z
18156,train,2.486607190196028,,7.976252197203532e-05,8421.12360300832,0.0,1.0,594935808,2025-09-23T06:09:51.552182+00:00Z
18157,train,2.525881525478641,,7.975255052243118e-05,8418.069015477471,0.0,1.0,594968576,2025-09-23T06:09:55.450419+00:00Z
18158,train,2.5174581720845817,,7.974257931566302e-05,8420.39587601886,0.0,1.0,595001344,2025-09-23T06:09:59.337626+00:00Z
18159,train,2.5199778688922754,,7.973260835183978e-05,8418.521545109896,0.0,1.0,595034112,2025-09-23T06:10:03.233465+00:00Z
18160,train,2.5117916029371528,,7.972263763107021e-05,8418.91587953515,0.0,1.0,595066880,2025-09-23T06:10:07.124924+00:00Z
18161,train,2.5017311628172734,,7.971266715346321e-05,8423.852731853944,0.0,1.0,595099648,2025-09-23T06:10:11.007739+00:00Z
18162,train,2.5042149027147835,,7.97026969191275e-05,8426.524292444521,0.0,1.0,595132416,2025-09-23T06:10:14.900662+00:00Z
18163,train,2.4846157044135584,,7.969272692817202e-05,8426.139170677548,0.0,1.0,595165184,2025-09-23T06:10:18.790224+00:00Z
18164,train,2.4968443238702167,,7.968275718070556e-05,8421.85190078784,0.0,1.0,595197952,2025-09-23T06:10:22.688993+00:00Z
18165,train,2.4656443885535078,,7.967278767683693e-05,8421.847545713717,0.0,1.0,595230720,2025-09-23T06:10:26.579834+00:00Z
18166,train,2.459385012826629,,7.966281841667498e-05,8423.503497196845,0.0,1.0,595263488,2025-09-23T06:10:30.466845+00:00Z
18167,train,2.4522303419482476,,7.965284940032845e-05,8425.251543565173,0.0,1.0,595296256,2025-09-23T06:10:34.352881+00:00Z
18168,train,2.4677039409135375,,7.964288062790623e-05,8425.24078554734,0.0,1.0,595329024,2025-09-23T06:10:38.252374+00:00Z
18169,train,2.46682441751253,,7.963291209951713e-05,8425.053910388755,0.0,1.0,595361792,2025-09-23T06:10:42.142071+00:00Z
18170,train,2.474191190482003,,7.962294381526991e-05,8426.003956312496,0.0,1.0,595394560,2025-09-23T06:10:46.029231+00:00Z
18171,train,2.4660547554619514,,7.961297577527344e-05,8424.602846149826,0.0,1.0,595427328,2025-09-23T06:10:49.921381+00:00Z
18172,train,2.4244038251156272,,7.960300797963646e-05,8422.68761382871,0.0,1.0,595460096,2025-09-23T06:10:53.815367+00:00Z
18173,train,2.4217029992146486,,7.959304042846782e-05,8424.347136564134,0.0,1.0,595492864,2025-09-23T06:10:57.701983+00:00Z
18174,train,2.4328053370180602,,7.958307312187626e-05,8426.434222374999,0.0,1.0,595525632,2025-09-23T06:11:01.596881+00:00Z
18175,train,2.4314834423419427,,7.95731060599706e-05,8428.662208191367,0.0,1.0,595558400,2025-09-23T06:11:05.480461+00:00Z
18176,train,2.4415234712561897,,7.95631392428597e-05,8422.56740827207,0.0,1.0,595591168,2025-09-23T06:11:09.382255+00:00Z
18177,train,2.4417593140424128,,7.955317267065226e-05,8424.835284473489,0.0,1.0,595623936,2025-09-23T06:11:13.267524+00:00Z
18178,train,2.4556607805807147,,7.954320634345713e-05,8422.532654332379,0.0,1.0,595656704,2025-09-23T06:11:17.162300+00:00Z
18179,train,2.445854606013187,,7.953324026138303e-05,8425.675332297567,0.0,1.0,595689472,2025-09-23T06:11:21.045571+00:00Z
18180,train,2.4743061320013,,7.95232744245388e-05,8420.984998629534,0.0,1.0,595722240,2025-09-23T06:11:24.945491+00:00Z
18181,train,2.479734871330219,,7.951330883303319e-05,8421.664049079824,0.0,1.0,595755008,2025-09-23T06:11:28.835154+00:00Z
18182,train,2.478300872631989,,7.950334348697496e-05,8423.631521424386,0.0,1.0,595787776,2025-09-23T06:11:32.723535+00:00Z
18183,train,2.482565113772263,,7.949337838647294e-05,8421.61280378556,0.0,1.0,595820544,2025-09-23T06:11:36.618211+00:00Z
18184,train,2.492237802329042,,7.948341353163587e-05,8420.284244953302,0.0,1.0,595853312,2025-09-23T06:11:40.512224+00:00Z
18185,train,2.47614026008461,,7.947344892257253e-05,8423.234536976843,0.0,1.0,595886080,2025-09-23T06:11:44.396973+00:00Z
18186,train,2.4807104254223176,,7.946348455939163e-05,8422.087423392826,0.0,1.0,595918848,2025-09-23T06:11:48.289816+00:00Z
18187,train,2.5015930400303543,,7.945352044220202e-05,8423.431005677656,0.0,1.0,595951616,2025-09-23T06:11:52.177437+00:00Z
18188,train,2.524873661936361,,7.94435565711124e-05,8419.36666714853,0.0,1.0,595984384,2025-09-23T06:11:56.076945+00:00Z
18189,train,2.511602261311744,,7.943359294623154e-05,8423.47117112813,0.0,1.0,596017152,2025-09-23T06:11:59.969875+00:00Z
18190,train,2.497433185857774,,7.942362956766822e-05,8427.170536485808,0.0,1.0,596049920,2025-09-23T06:12:03.851434+00:00Z
18191,train,2.5268306287666333,,7.941366643553117e-05,8431.17396502985,0.0,1.0,596082688,2025-09-23T06:12:07.740633+00:00Z
